id,date,x_coord,y_coord,hired
11228,2013-03-08 18:06:15,17.9740867614746,59.260555267334,f
11146,2013-03-01 22:47:53,18.0070724487305,59.2778129577637,f
11245,2013-03-01 22:48:26,17.9539394378662,59.3570251464844,t
11464,2013-03-08 18:06:31,18.1621513366699,59.3108901977539,f
10729,2013-03-05 15:04:46,18.0748252868652,59.326530456543,f
10169,2013-03-01 22:48:44,18.056266784668,59.328182220459,f
11266,2013-03-01 22:47:52,17.9196815490723,59.4794692993164,t
11267,2013-03-01 22:48:32,18.0279197692871,59.339412689209,t
11220,2013-03-08 18:06:29,18.0419654846191,59.4677391052246,t
10740,2013-03-05 15:05:25,18.0380249023438,59.3272476196289,t
10201,2013-03-01 22:48:08,18.0117111206055,59.326244354248,f
10002,2013-03-01 22:48:09,17.9215240478516,59.4445648193359,f
10073,2013-03-05 15:04:39,17.9129447937012,59.4570121765137,t
11140,2013-03-01 22:48:13,18.0517520904541,59.3451881408691,t
10936,2013-03-05 15:04:50,18.0391044616699,59.3368263244629,f
10200,2013-03-01 22:47:57,18.0181312561035,59.3738174438477,t
10198,2013-03-01 22:48:05,18.0545501708984,59.2908706665039,t
11249,2013-03-01 22:48:11,18.1447372436523,59.3065147399902,f
10742,2013-03-05 15:05:05,18.1099071502686,59.2433700561523,f
10916,2013-03-05 15:04:52,18.0208015441895,59.3442192077637,t
10138,2013-03-01 22:47:57,18.0564575195312,59.3206481933594,t
10093,2013-03-05 15:04:52,18.0400581359863,59.338623046875,t
10915,2013-03-05 15:05:26,18.1049518585205,59.2446250915527,f
11189,2013-03-05 15:05:15,18.0469226837158,59.2957878112793,f
11248,2013-03-01 22:48:24,18.2012405395508,59.316234588623,f
10212,2013-03-01 22:47:49,18.0607776641846,59.3187103271484,f
11611,2013-03-01 22:48:48,17.9571170806885,59.3764724731445,f
10118,2013-03-01 22:47:47,18.0242977142334,59.4015846252441,t
11526,2013-03-01 22:48:29,18.0375175476074,59.3273582458496,t
10930,2013-03-05 15:05:10,17.9381122589111,59.3384780883789,f
11747,2013-03-01 22:47:47,17.9308032989502,59.4364547729492,f
10914,2013-03-05 15:05:08,18.0894432067871,59.3410606384277,f
10737,2013-03-05 15:05:28,17.9531764984131,59.3546943664551,f
11063,2013-03-01 22:48:05,18.1517925262451,59.2220268249512,f
10086,2013-03-05 15:05:28,17.9008674621582,59.3808822631836,f
11141,2013-03-01 22:48:22,17.9531764984131,59.3606491088867,f
11538,2013-03-01 22:48:21,18.0064373016357,59.3633041381836,t
10360,2013-03-01 22:47:46,18.0628757476807,59.3455810546875,f
10506,2013-03-01 22:48:38,18.055757522583,59.3103141784668,f
10741,2013-03-05 15:05:19,17.9177112579346,59.4755973815918,t
11187,2013-03-05 15:05:18,18.0086612701416,59.3055458068848,t
11268,2013-03-01 22:48:00,18.0541687011719,59.3456192016602,f
10023,2013-03-01 22:48:17,18.0558853149414,59.3429641723633,t
10036,2013-03-01 22:48:40,18.0569019317627,59.3338508605957,t
10731,2013-03-05 15:04:53,18.0677700042725,59.3328094482422,t
11531,2013-03-01 22:48:36,18.0427284240723,59.3494567871094,f
10855,2013-03-05 15:05:21,17.9383678436279,59.3382987976074,t
10428,2013-03-01 22:48:12,17.959659576416,59.4077911376953,f
11786,2013-03-01 22:48:30,18.0572834014893,59.3508911132812,f
10928,2013-03-05 15:05:20,17.993408203125,59.2896881103516,f
10729,2013-03-01 22:47:56,18.1027908325195,59.4448165893555,f
10742,2013-03-01 22:47:51,17.8973731994629,59.5654678344727,t
10916,2013-03-01 22:47:59,18.0407581329346,59.3514289855957,f
10086,2013-03-01 22:48:16,17.8854236602783,59.343391418457,t
11187,2013-03-01 22:48:09,18.0509262084961,59.336540222168,f
11228,2013-03-01 22:48:45,17.9742126464844,59.2344741821289,f
10002,2013-03-05 15:06:18,18.2163677215576,59.2043037414551,f
10506,2013-03-05 15:05:35,17.9552097320557,59.3565254211426,f
10200,2013-03-05 15:06:16,18.0072002410889,59.383358001709,t
10036,2013-03-05 15:05:56,18.0567741394043,59.2873191833496,f
11786,2013-03-05 15:06:05,18.0776844024658,59.3188552856445,f
10212,2013-03-05 15:05:48,18.0102500915527,59.2516212463379,t
10169,2013-03-08 18:07:15,18.1506481170654,59.3080177307129,f
11146,2013-03-01 22:49:35,18.0179405212402,59.2830123901367,f
10169,2013-03-01 22:49:45,18.0654811859131,59.3288993835449,f
11266,2013-03-01 22:49:53,17.9201908111572,59.4471473693848,t
11267,2013-03-01 22:49:33,18.0325584411621,59.3471603393555,t
10201,2013-03-01 22:49:07,18.0187034606934,59.3281097412109,f
10002,2013-03-01 22:49:49,17.9147243499756,59.4724044799805,f
10200,2013-03-01 22:48:58,18.0049743652344,59.3851547241211,t
11249,2013-03-01 22:49:05,18.1336784362793,59.3054008483887,f
11248,2013-03-01 22:49:24,18.1770248413086,59.3134727478027,f
10118,2013-03-01 22:49:48,18.0210552215576,59.4077911376953,t
11526,2013-03-01 22:49:29,18.0247421264648,59.3298683166504,t
11747,2013-03-01 22:49:36,17.9218425750732,59.4440612792969,f
11141,2013-03-01 22:49:46,17.9647426605225,59.3620147705078,f
10360,2013-03-01 22:49:04,18.0595073699951,59.3489532470703,f
10506,2013-03-01 22:49:08,18.0569648742676,59.3100624084473,t
10002,2013-03-08 18:06:57,18.075777053833,59.3404884338379,t
11268,2013-03-01 22:49:19,18.0567111968994,59.3427848815918,f
10023,2013-03-01 22:49:38,18.0518169403076,59.3480224609375,t
10506,2013-03-08 18:07:35,18.0820064544678,59.3089866638184,f
11531,2013-03-01 22:48:51,18.0414562225342,59.3489532470703,f
10428,2013-03-01 22:49:34,17.9873065948486,59.393798828125,f
11786,2013-03-01 22:49:53,18.0593795776367,59.3470878601074,f
11140,2013-03-08 18:07:43,18.0221366882324,59.364559173584,t
10729,2013-03-01 22:48:56,18.0806713104248,59.4379615783691,f
10742,2013-03-01 22:49:51,17.9147872924805,59.5343627929688,t
10916,2013-03-01 22:48:58,18.0482578277588,59.3502464294434,f
10930,2013-03-01 22:49:52,18.042854309082,59.3788375854492,f
11228,2013-03-01 22:49:13,17.9751663208008,59.2356567382812,f
11220,2013-03-01 22:49:48,18.3029327392578,59.4188766479492,t
10740,2013-03-05 15:06:36,18.0426654815674,59.3280754089355,f
10073,2013-03-05 15:05:39,17.9241943359375,59.4395751953125,t
10936,2013-03-05 15:05:50,18.0512447357178,59.3325958251953,f
10742,2013-03-05 15:06:05,18.1235084533691,59.2328605651855,f
10916,2013-03-05 15:05:52,18.0297622680664,59.3388023376465,t
10915,2013-03-05 15:06:27,18.1055850982666,59.2415428161621,f
10930,2013-03-05 15:06:06,17.9381771087646,59.338264465332,f
10914,2013-03-05 15:05:52,18.0951633453369,59.3397331237793,f
10086,2013-03-05 15:05:50,17.9015045166016,59.3813514709473,f
10741,2013-03-05 15:06:19,17.9206352233887,59.4924926757812,t
10928,2013-03-05 15:06:20,17.9932174682617,59.2852363586426,f
